timepoints,scenario,specie,config,value
2055.5,medium-extension,CO2 AFOLU,1234,0.316398874
2055.5,medium-overshoot,CO2 FFI,1234,34.383601126
2055.5,medium-overshoot,CO2 AFOLU,1234,0.316398874
2055.5,low,CO2 FFI,1234,18.564122806666663
2055.5,low,CO2 AFOLU,1234,1.85254386
2055.5,verylow,CO2 FFI,1234,-0.855490352
2055.5,verylow,CO2 AFOLU,1234,0.105490352
2055.5,verylow-overshoot,CO2 FFI,1234,0.7611763146666662
2055.5,verylow-overshoot,CO2 AFOLU,1234,0.105490352
2056.5,high-extension,CO2 FFI,1234,57.22222222
2056.5,high-extension,CO2 AFOLU,1234,3.414235359
2056.5,high-overshoot,CO2 FFI,1234,57.22222222
2056.5,high-overshoot,CO2 AFOLU,1234,3.414235359
2056.5,medium-extension,CO2 FFI,1234,43.896371523
2056.5,medium-extension,CO2 AFOLU,1234,0.103628477
2056.5,medium-overshoot,CO2 FFI,1234,33.996371523
2056.5,medium-overshoot,CO2 AFOLU,1234,0.103628477
2056.5,low,CO2 FFI,1234,17.806403508333332
2056.5,low,CO2 AFOLU,1234,1.776929825
2056.5,verylow,CO2 FFI,1234,-1.274739424
2056.5,verylow,CO2 AFOLU,1234,0.024739424
2056.5,verylow-overshoot,CO2 FFI,1234,-0.09140609066666643
2056.5,verylow-overshoot,CO2 AFOLU,1234,0.024739424
2057.5,high-extension,CO2 FFI,1234,57.6910371
2057.5,high-extension,CO2 AFOLU,1234,3.435877287
2057.5,high-overshoot,CO2 FFI,1234,57.6910371
2057.5,high-overshoot,CO2 AFOLU,1234,3.435877287
2057.5,medium-extension,CO2 FFI,1234,44.109700746
2057.5,medium-extension,CO2 AFOLU,1234,-0.109700746
2057.5,medium-overshoot,CO2 FFI,1234,33.609700746
2057.5,medium-overshoot,CO2 AFOLU,1234,-0.109700746
2057.5,low,CO2 FFI,1234,17.048684211
2057.5,low,CO2 AFOLU,1234,1.701315789
2057.5,verylow,CO2 FFI,1234,-1.693803549
2057.5,verylow,CO2 AFOLU,1234,-0.056196451
2057.5,verylow-overshoot,CO2 FFI,1234,-0.943803549
2057.5,verylow-overshoot,CO2 AFOLU,1234,-0.056196451
2058.5,high-extension,CO2 FFI,1234,58.15290657
2058.5,high-extension,CO2 AFOLU,1234,3.457449276
2058.5,high-overshoot,CO2 FFI,1234,58.15290657
2058.5,high-overshoot,CO2 AFOLU,1234,3.457449276
2058.5,medium-extension,CO2 FFI,1234,44.322471142
2058.5,medium-extension,CO2 AFOLU,1234,-0.322471142
2058.5,medium-overshoot,CO2 FFI,1234,33.222471141999996
2058.5,medium-overshoot,CO2 AFOLU,1234,-0.322471142
2058.5,low,CO2 FFI,1234,16.290964912666663
2058.5,low,CO2 AFOLU,1234,1.625701754
2058.5,verylow,CO2 FFI,1234,-2.113052621
2058.5,verylow,CO2 AFOLU,1234,-0.136947379
2058.5,verylow-overshoot,CO2 FFI,1234,-1.7963859543333336
2058.5,verylow-overshoot,CO2 AFOLU,1234,-0.136947379
2059.5,high-extension,CO2 FFI,1234,58.60783064
2059.5,high-extension,CO2 AFOLU,1234,3.479021264
2059.5,high-overshoot,CO2 FFI,1234,58.60783064
2059.5,high-overshoot,CO2 AFOLU,1234,3.479021264
2059.5,medium-extension,CO2 FFI,1234,44.535241539
2059.5,medium-extension,CO2 AFOLU,1234,-0.535241539
2059.5,medium-overshoot,CO2 FFI,1234,32.835241538999995
2059.5,medium-overshoot,CO2 AFOLU,1234,-0.535241539
2059.5,low,CO2 FFI,1234,15.533245614333332
2059.5,low,CO2 AFOLU,1234,1.550087719
2059.5,verylow,CO2 FFI,1234,-2.532301693
2059.5,verylow,CO2 AFOLU,1234,-0.217698307
2059.5,verylow-overshoot,CO2 FFI,1234,-2.648968359666667
2059.5,verylow-overshoot,CO2 AFOLU,1234,-0.217698307
2060.5,high-extension,CO2 FFI,1234,59.0558093
2060.5,high-extension,CO2 AFOLU,1234,3.500593252
2060.5,high-overshoot,CO2 FFI,1234,59.0558093
2060.5,high-overshoot,CO2 AFOLU,1234,3.500593252
2060.5,medium-extension,CO2 FFI,1234,44.748011936
2060.5,medium-extension,CO2 AFOLU,1234,-0.748011936
2060.5,medium-overshoot,CO2 FFI,1234,32.348011936
2060.5,medium-overshoot,CO2 AFOLU,1234,-0.748011936
2060.5,low,CO2 FFI,1234,14.775526316
2060.5,low,CO2 AFOLU,1234,1.474473684
2060.5,verylow,CO2 FFI,1234,-2.776550765
2060.5,verylow,CO2 AFOLU,1234,-0.298449235
2060.5,verylow-overshoot,CO2 FFI,1234,-3.5015507650000006
2060.5,verylow-overshoot,CO2 AFOLU,1234,-0.298449235
2061.5,high-extension,CO2 FFI,1234,59.49684256
2061.5,high-extension,CO2 AFOLU,1234,3.487015498
2061.5,high-overshoot,CO2 FFI,1234,59.49684256
2061.5,high-overshoot,CO2 AFOLU,1234,3.487015498
2061.5,medium-extension,CO2 FFI,1234,44.82406681
2061.5,medium-extension,CO2 AFOLU,1234,-0.82406681
2061.5,medium-overshoot,CO2 FFI,1234,31.624066810000002
2061.5,medium-overshoot,CO2 AFOLU,1234,-0.82406681
2061.5,low,CO2 FFI,1234,14.017807017666666
2061.5,low,CO2 AFOLU,1234,1.398859649
2061.5,verylow,CO2 FFI,1234,-2.879063748
2061.5,verylow,CO2 AFOLU,1234,-0.345936252
2061.5,verylow-overshoot,CO2 FFI,1234,-4.387397081333335
2061.5,verylow-overshoot,CO2 AFOLU,1234,-0.345936252
2062.5,high-extension,CO2 FFI,1234,59.93093041
2062.5,high-extension,CO2 AFOLU,1234,3.473464031
2062.5,high-overshoot,CO2 FFI,1234,59.93093041
2062.5,high-overshoot,CO2 AFOLU,1234,3.473464031
2062.5,medium-extension,CO2 FFI,1234,44.899937924
2062.5,medium-extension,CO2 AFOLU,1234,-0.899937924
2062.5,medium-overshoot,CO2 FFI,1234,30.899937924
2062.5,medium-overshoot,CO2 AFOLU,1234,-0.899937924
2062.5,low,CO2 FFI,1234,13.260087719333333
2062.5,low,CO2 AFOLU,1234,1.323245614
2062.5,verylow,CO2 FFI,1234,-2.981670288
2062.5,verylow,CO2 AFOLU,1234,-0.393329712
2062.5,verylow-overshoot,CO2 FFI,1234,-5.273336954666666
2062.5,verylow-overshoot,CO2 AFOLU,1234,-0.393329712
2063.5,high-extension,CO2 FFI,1234,60.35807286
2063.5,high-extension,CO2 AFOLU,1234,3.459912565
2063.5,high-overshoot,CO2 FFI,1234,60.35807286
2063.5,high-overshoot,CO2 AFOLU,1234,3.459912565
2063.5,medium-extension,CO2 FFI,1234,44.975809039
2063.5,medium-extension,CO2 AFOLU,1234,-0.975809039
2063.5,medium-overshoot,CO2 FFI,1234,30.175809039
2063.5,medium-overshoot,CO2 AFOLU,1234,-0.975809039
2063.5,low,CO2 FFI,1234,12.502368421
2063.5,low,CO2 AFOLU,1234,1.247631579
2063.5,verylow,CO2 FFI,1234,-3.084276828
2063.5,verylow,CO2 AFOLU,1234,-0.440723172
2063.5,verylow-overshoot,CO2 FFI,1234,-6.159276827999999
2063.5,verylow-overshoot,CO2 AFOLU,1234,-0.440723172
2064.5,high-extension,CO2 FFI,1234,60.7782699
2064.5,high-extension,CO2 AFOLU,1234,3.446361099
2064.5,high-overshoot,CO2 FFI,1234,60.7782699
2064.5,high-overshoot,CO2 AFOLU,1234,3.446361099
2064.5,medium-extension,CO2 FFI,1234,45.051680154
2064.5,medium-extension,CO2 AFOLU,1234,-1.051680154
2064.5,medium-overshoot,CO2 FFI,1234,29.451680153999998
2064.5,medium-overshoot,CO2 AFOLU,1234,-1.051680154
2064.5,low,CO2 FFI,1234,11.744649122666665
2064.5,low,CO2 AFOLU,1234,1.172017544
2064.5,verylow,CO2 FFI,1234,-3.1868833679999997
2064.5,verylow,CO2 AFOLU,1234,-0.488116632
2064.5,verylow-overshoot,CO2 FFI,1234,-7.0452167013333336
2064.5,verylow-overshoot,CO2 AFOLU,1234,-0.488116632
2065.5,high-extension,CO2 FFI,1234,61.19152153
2065.5,high-extension,CO2 AFOLU,1234,3.432783344
2065.5,high-overshoot,CO2 FFI,1234,61.19152153
2065.5,high-overshoot,CO2 AFOLU,1234,3.432783344
2065.5,medium-extension,CO2 FFI,1234,45.127735028000004
2065.5,medium-extension,CO2 AFOLU,1234,-1.127735028
2065.5,medium-overshoot,CO2 FFI,1234,28.727735028
2065.5,medium-overshoot,CO2 AFOLU,1234,-1.127735028
2065.5,low,CO2 FFI,1234,10.986929824333332
2065.5,low,CO2 AFOLU,1234,1.096403509
2065.5,verylow,CO2 FFI,1234,-3.289396351
2065.5,verylow,CO2 AFOLU,1234,-0.535603649
2065.5,verylow-overshoot,CO2 FFI,1234,-7.692967779571427
2065.5,verylow-overshoot,CO2 AFOLU,1234,-0.535603649
2066.5,high-extension,CO2 FFI,1234,61.59782776000001
2066.5,high-extension,CO2 AFOLU,1234,3.419231878
2066.5,high-overshoot,CO2 FFI,1234,61.59782776000001
2066.5,high-overshoot,CO2 AFOLU,1234,3.419231878
2066.5,medium-extension,CO2 FFI,1234,45.203606143
2066.5,medium-extension,CO2 AFOLU,1234,-1.203606143
2066.5,medium-overshoot,CO2 FFI,1234,28.003606143
2066.5,medium-overshoot,CO2 AFOLU,1234,-1.203606143
2066.5,low,CO2 FFI,1234,10.229210526
2066.5,low,CO2 AFOLU,1234,1.020789474
2066.5,verylow,CO2 FFI,1234,-3.39200289
2066.5,verylow,CO2 AFOLU,1234,-0.58299711
2066.5,verylow-overshoot,CO2 FFI,1234,-8.102717175714286
2066.5,verylow-overshoot,CO2 AFOLU,1234,-0.58299711
2067.5,high-extension,CO2 FFI,1234,61.99718857999999
2067.5,high-extension,CO2 AFOLU,1234,3.405680412
2067.5,high-overshoot,CO2 FFI,1234,61.99718857999999
2067.5,high-overshoot,CO2 AFOLU,1234,3.405680412
2067.5,medium-extension,CO2 FFI,1234,45.279477256999996
2067.5,medium-extension,CO2 AFOLU,1234,-1.279477257
2067.5,medium-overshoot,CO2 FFI,1234,27.279477257
2067.5,medium-overshoot,CO2 AFOLU,1234,-1.279477257
2067.5,low,CO2 FFI,1234,9.471491227666666
2067.5,low,CO2 AFOLU,1234,0.945175439
2067.5,verylow,CO2 FFI,1234,-3.49460943
2067.5,verylow,CO2 AFOLU,1234,-0.63039057
2067.5,verylow-overshoot,CO2 FFI,1234,-8.512466572857143
2067.5,verylow-overshoot,CO2 AFOLU,1234,-0.63039057
2068.5,high-extension,CO2 FFI,1234,62.389604000000006
2068.5,high-extension,CO2 AFOLU,1234,3.392128946
2068.5,high-overshoot,CO2 FFI,1234,62.389604000000006
2068.5,high-overshoot,CO2 AFOLU,1234,3.392128946
2068.5,medium-extension,CO2 FFI,1234,45.355348372
2068.5,medium-extension,CO2 AFOLU,1234,-1.355348372
2068.5,medium-overshoot,CO2 FFI,1234,26.555348371999997
2068.5,medium-overshoot,CO2 AFOLU,1234,-1.355348372
2068.5,low,CO2 FFI,1234,8.713771929333332
2068.5,low,CO2 AFOLU,1234,0.869561404
2068.5,verylow,CO2 FFI,1234,-3.5972159700000006
2068.5,verylow,CO2 AFOLU,1234,-0.67778403
2068.5,verylow-overshoot,CO2 FFI,1234,-8.92221597
2068.5,verylow-overshoot,CO2 AFOLU,1234,-0.67778403
2069.5,high-extension,CO2 FFI,1234,62.77507401
2069.5,high-extension,CO2 AFOLU,1234,3.378551191
2069.5,high-overshoot,CO2 FFI,1234,62.77507401
2069.5,high-overshoot,CO2 AFOLU,1234,3.378551191
2069.5,medium-extension,CO2 FFI,1234,45.431403246
2069.5,medium-extension,CO2 AFOLU,1234,-1.431403246
2069.5,medium-overshoot,CO2 FFI,1234,25.831403245999997
2069.5,medium-overshoot,CO2 AFOLU,1234,-1.431403246
2069.5,low,CO2 FFI,1234,7.9560526320000005
2069.5,low,CO2 AFOLU,1234,0.793947368
2069.5,verylow,CO2 FFI,1234,-3.6997289529999997
2069.5,verylow,CO2 AFOLU,1234,-0.725271047
2069.5,verylow-overshoot,CO2 FFI,1234,-9.331871810142857
2069.5,verylow-overshoot,CO2 AFOLU,1234,-0.725271047
2070.5,high-extension,CO2 FFI,1234,63.15359862
2070.5,high-extension,CO2 AFOLU,1234,3.364999724
2070.5,high-overshoot,CO2 FFI,1234,63.15359862
2070.5,high-overshoot,CO2 AFOLU,1234,3.364999724
2070.5,medium-extension,CO2 FFI,1234,45.507274361
2070.5,medium-extension,CO2 AFOLU,1234,-1.507274361
2070.5,medium-overshoot,CO2 FFI,1234,25.107274361
2070.5,medium-overshoot,CO2 AFOLU,1234,-1.507274361
2070.5,low,CO2 FFI,1234,7.198333333666664
2070.5,low,CO2 AFOLU,1234,0.718333333
2070.5,verylow,CO2 FFI,1234,-3.7523354930000004
2070.5,verylow,CO2 AFOLU,1234,-0.772664507
2070.5,verylow-overshoot,CO2 FFI,1234,-9.741621207285714
2070.5,verylow-overshoot,CO2 AFOLU,1234,-0.772664507
2071.5,high-extension,CO2 FFI,1234,63.52517782000001
2071.5,high-extension,CO2 AFOLU,1234,3.340534025
2071.5,high-overshoot,CO2 FFI,1234,63.52517782000001
2071.5,high-overshoot,CO2 AFOLU,1234,3.340534025
2071.5,medium-extension,CO2 FFI,1234,45.634623970999996
2071.5,medium-extension,CO2 AFOLU,1234,-1.634623971
2071.5,medium-overshoot,CO2 FFI,1234,24.434623970999997
2071.5,medium-overshoot,CO2 AFOLU,1234,-1.634623971
2071.5,low,CO2 FFI,1234,6.440614035333332
2071.5,low,CO2 AFOLU,1234,0.642719298
2071.5,verylow,CO2 FFI,1234,-3.7601360680000004
2071.5,verylow,CO2 AFOLU,1234,-0.814863932
2071.5,verylow-overshoot,CO2 FFI,1234,-10.156564639428572
2071.5,verylow-overshoot,CO2 AFOLU,1234,-0.814863932
2072.5,high-extension,CO2 FFI,1234,63.889811609999995
2072.5,high-extension,CO2 AFOLU,1234,3.316068325
2072.5,high-overshoot,CO2 FFI,1234,63.889811609999995
2072.5,high-overshoot,CO2 AFOLU,1234,3.316068325
2072.5,medium-extension,CO2 FFI,1234,45.76197358
2072.5,medium-extension,CO2 AFOLU,1234,-1.76197358
2072.5,medium-overshoot,CO2 FFI,1234,23.76197358
2072.5,medium-overshoot,CO2 AFOLU,1234,-1.76197358
2072.5,low,CO2 FFI,1234,5.682894737
2072.5,low,CO2 AFOLU,1234,0.567105263
2072.5,verylow,CO2 FFI,1234,-3.7679366439999997
2072.5,verylow,CO2 AFOLU,1234,-0.857063356
2072.5,verylow-overshoot,CO2 FFI,1234,-10.57150807257143
2072.5,verylow-overshoot,CO2 AFOLU,1234,-0.857063356
2073.5,high-extension,CO2 FFI,1234,64.2475
2073.5,high-extension,CO2 AFOLU,1234,3.291546435
2073.5,high-overshoot,CO2 FFI,1234,64.2475
2073.5,high-overshoot,CO2 AFOLU,1234,3.291546435
2073.5,medium-extension,CO2 FFI,1234,45.889647987000004
2073.5,medium-extension,CO2 AFOLU,1234,-1.889647987
2073.5,medium-overshoot,CO2 FFI,1234,23.089647987
2073.5,medium-overshoot,CO2 AFOLU,1234,-1.889647987
2073.5,low,CO2 FFI,1234,4.925175438666664
2073.5,low,CO2 AFOLU,1234,0.491491228
2073.5,verylow,CO2 FFI,1234,-3.775657893
2073.5,verylow,CO2 AFOLU,1234,-0.899342107
2073.5,verylow-overshoot,CO2 FFI,1234,-10.986372178714285
2073.5,verylow-overshoot,CO2 AFOLU,1234,-0.899342107
2074.5,high-extension,CO2 FFI,1234,64.59824298
2074.5,high-extension,CO2 AFOLU,1234,3.267080735
2074.5,high-overshoot,CO2 FFI,1234,64.59824298
2074.5,high-overshoot,CO2 AFOLU,1234,3.267080735
2074.5,medium-extension,CO2 FFI,1234,46.016997596
2074.5,medium-extension,CO2 AFOLU,1234,-2.016997596
2074.5,medium-overshoot,CO2 FFI,1234,22.416997595999998
2074.5,medium-overshoot,CO2 AFOLU,1234,-2.016997596
2074.5,low,CO2 FFI,1234,4.167456140333332
2074.5,low,CO2 AFOLU,1234,0.415877193
2074.5,verylow,CO2 FFI,1234,-3.7834584689999997
2074.5,verylow,CO2 AFOLU,1234,-0.941541531
2074.5,verylow-overshoot,CO2 FFI,1234,-11.401315611857141
2074.5,verylow-overshoot,CO2 AFOLU,1234,-0.941541531
2075.5,high-extension,CO2 FFI,1234,64.94204056
2075.5,high-extension,CO2 AFOLU,1234,3.242615036
2075.5,high-overshoot,CO2 FFI,1234,64.94204056
2075.5,high-overshoot,CO2 AFOLU,1234,3.242615036
2075.5,medium-extension,CO2 FFI,1234,46.144347206
2075.5,medium-extension,CO2 AFOLU,1234,-2.144347206
2075.5,medium-overshoot,CO2 FFI,1234,21.744347206
2075.5,medium-overshoot,CO2 AFOLU,1234,-2.144347206
2075.5,low,CO2 FFI,1234,3.409736842
2075.5,low,CO2 AFOLU,1234,0.340263158
2075.5,verylow,CO2 FFI,1234,-3.7912590450000003
2075.5,verylow,CO2 AFOLU,1234,-0.983740955
2075.5,verylow-overshoot,CO2 FFI,1234,-11.816259045
2075.5,verylow-overshoot,CO2 AFOLU,1234,-0.983740955
2076.5,high-extension,CO2 FFI,1234,65.27889273
2076.5,high-extension,CO2 AFOLU,1234,3.218149336
2076.5,high-overshoot,CO2 FFI,1234,65.27889273
2076.5,high-overshoot,CO2 AFOLU,1234,3.218149336
2076.5,medium-extension,CO2 FFI,1234,46.271696816
2076.5,medium-extension,CO2 AFOLU,1234,-2.271696816
2076.5,medium-overshoot,CO2 FFI,1234,21.071696815999996
2076.5,medium-overshoot,CO2 AFOLU,1234,-2.271696816
2076.5,low,CO2 FFI,1234,2.6520175436666644
2076.5,low,CO2 AFOLU,1234,0.264649123
2076.5,verylow,CO2 FFI,1234,-3.7990596210000005
2076.5,verylow,CO2 AFOLU,1234,-1.025940379
2076.5,verylow-overshoot,CO2 FFI,1234,-12.231202478142857
2076.5,verylow-overshoot,CO2 AFOLU,1234,-1.025940379
2077.5,high-extension,CO2 FFI,1234,65.6087995
2077.5,high-extension,CO2 AFOLU,1234,3.193627446
2077.5,high-overshoot,CO2 FFI,1234,65.6087995
2077.5,high-overshoot,CO2 AFOLU,1234,3.193627446
2077.5,medium-extension,CO2 FFI,1234,46.399371222
2077.5,medium-extension,CO2 AFOLU,1234,-2.399371222
2077.5,medium-overshoot,CO2 FFI,1234,20.399371222
2077.5,medium-overshoot,CO2 AFOLU,1234,-2.399371222
2077.5,low,CO2 FFI,1234,1.8942982453333321
2077.5,low,CO2 AFOLU,1234,0.189035088
2077.5,verylow,CO2 FFI,1234,-3.80678087
2077.5,verylow,CO2 AFOLU,1234,-1.06821913
2077.5,verylow-overshoot,CO2 FFI,1234,-12.646066584285716
2077.5,verylow-overshoot,CO2 AFOLU,1234,-1.06821913
2078.5,high-extension,CO2 FFI,1234,65.93176086
2078.5,high-extension,CO2 AFOLU,1234,3.169161746
2078.5,high-overshoot,CO2 FFI,1234,65.93176086
2078.5,high-overshoot,CO2 AFOLU,1234,3.169161746
2078.5,medium-extension,CO2 FFI,1234,46.526720832
2078.5,medium-extension,CO2 AFOLU,1234,-2.526720832
2078.5,medium-overshoot,CO2 FFI,1234,19.726720831999998
2078.5,medium-overshoot,CO2 AFOLU,1234,-2.526720832
2078.5,low,CO2 FFI,1234,1.136578947
2078.5,low,CO2 AFOLU,1234,0.113421053
2078.5,verylow,CO2 FFI,1234,-3.814581446
2078.5,verylow,CO2 AFOLU,1234,-1.110418554
2078.5,verylow-overshoot,CO2 FFI,1234,-13.06101001742857
2078.5,verylow-overshoot,CO2 AFOLU,1234,-1.110418554
2079.5,high-extension,CO2 FFI,1234,66.24777682
2079.5,high-extension,CO2 AFOLU,1234,3.144696047
2079.5,high-overshoot,CO2 FFI,1234,66.24777682
2079.5,high-overshoot,CO2 AFOLU,1234,3.144696047
2079.5,medium-extension,CO2 FFI,1234,46.654070442
2079.5,medium-extension,CO2 AFOLU,1234,-2.654070442
2079.5,medium-overshoot,CO2 FFI,1234,19.054070441999997
2079.5,medium-overshoot,CO2 AFOLU,1234,-2.654070442
2079.5,low,CO2 FFI,1234,0.37885964866666433
2079.5,low,CO2 AFOLU,1234,0.037807018
2079.5,verylow,CO2 FFI,1234,-3.8223820219999993
2079.5,verylow,CO2 AFOLU,1234,-1.152617978
2079.5,verylow-overshoot,CO2 FFI,1234,-13.475953450571428
2079.5,verylow-overshoot,CO2 AFOLU,1234,-1.152617978
2080.5,high-extension,CO2 FFI,1234,66.55684737
2080.5,high-extension,CO2 AFOLU,1234,3.120230347
2080.5,high-overshoot,CO2 FFI,1234,66.55684737
2080.5,high-overshoot,CO2 AFOLU,1234,3.120230347
2080.5,medium-extension,CO2 FFI,1234,46.781420052
2080.5,medium-extension,CO2 AFOLU,1234,-2.781420052
2080.5,medium-overshoot,CO2 FFI,1234,18.381420052
2080.5,medium-overshoot,CO2 AFOLU,1234,-2.781420052
2080.5,low,CO2 FFI,1234,-0.175
2080.5,low,CO2 AFOLU,1234,0.0
2080.5,verylow,CO2 FFI,1234,-3.805182598
2080.5,verylow,CO2 AFOLU,1234,-1.194817402
2080.5,verylow-overshoot,CO2 FFI,1234,-13.890896883714285
2080.5,verylow-overshoot,CO2 AFOLU,1234,-1.194817402
2081.5,high-extension,CO2 FFI,1234,66.85897251
2081.5,high-extension,CO2 AFOLU,1234,3.088384043
2081.5,high-overshoot,CO2 FFI,1234,66.85897251
2081.5,high-overshoot,CO2 AFOLU,1234,3.088384043
2081.5,medium-extension,CO2 FFI,1234,46.882372954
2081.5,medium-extension,CO2 AFOLU,1234,-2.882372954
2081.5,medium-overshoot,CO2 FFI,1234,17.682372954
2081.5,medium-overshoot,CO2 AFOLU,1234,-2.882372954
2081.5,low,CO2 FFI,1234,-0.5249999999999999
2081.5,low,CO2 AFOLU,1234,0.0
2081.5,verylow,CO2 FFI,1234,-3.781819786
2081.5,verylow,CO2 AFOLU,1234,-1.218180214
2081.5,verylow-overshoot,CO2 FFI,1234,-14.324676928857142
2081.5,verylow-overshoot,CO2 AFOLU,1234,-1.218180214
2082.5,high-extension,CO2 FFI,1234,67.15415225
2082.5,high-extension,CO2 AFOLU,1234,3.056613942
2082.5,high-overshoot,CO2 FFI,1234,67.15415225
2082.5,high-overshoot,CO2 AFOLU,1234,3.056613942
2082.5,medium-extension,CO2 FFI,1234,46.983074069
2082.5,medium-extension,CO2 AFOLU,1234,-2.983074069
2082.5,medium-overshoot,CO2 FFI,1234,16.983074069
2082.5,medium-overshoot,CO2 AFOLU,1234,-2.983074069
2082.5,low,CO2 FFI,1234,-0.875
2082.5,low,CO2 AFOLU,1234,0.0
2082.5,verylow,CO2 FFI,1234,-3.7584846179999998
2082.5,verylow,CO2 AFOLU,1234,-1.241515382
2082.5,verylow-overshoot,CO2 FFI,1234,-14.758484618
2082.5,verylow-overshoot,CO2 AFOLU,1234,-1.241515382
2083.5,high-extension,CO2 FFI,1234,67.44238658
2083.5,high-extension,CO2 AFOLU,1234,3.024843841
2083.5,high-overshoot,CO2 FFI,1234,67.44238658
2083.5,high-overshoot,CO2 AFOLU,1234,3.024843841
2083.5,medium-extension,CO2 FFI,1234,47.083775184
2083.5,medium-extension,CO2 AFOLU,1234,-3.083775184
2083.5,medium-overshoot,CO2 FFI,1234,16.283775184
2083.5,medium-overshoot,CO2 AFOLU,1234,-3.083775184
2083.5,low,CO2 FFI,1234,-1.2249999999999999
2083.5,low,CO2 AFOLU,1234,0.0
2083.5,verylow,CO2 FFI,1234,-3.735149451
2083.5,verylow,CO2 AFOLU,1234,-1.264850549
2083.5,verylow-overshoot,CO2 FFI,1234,-15.192292308142855
2083.5,verylow-overshoot,CO2 AFOLU,1234,-1.264850549
2084.5,high-extension,CO2 FFI,1234,67.72367551
2084.5,high-extension,CO2 AFOLU,1234,2.99307374
2084.5,high-overshoot,CO2 FFI,1234,67.72367551
2084.5,high-overshoot,CO2 AFOLU,1234,2.99307374
2084.5,medium-extension,CO2 FFI,1234,47.184476298999996
2084.5,medium-extension,CO2 AFOLU,1234,-3.184476299
2084.5,medium-overshoot,CO2 FFI,1234,15.584476298999999
2084.5,medium-overshoot,CO2 AFOLU,1234,-3.184476299
2084.5,low,CO2 FFI,1234,-1.575
2084.5,low,CO2 AFOLU,1234,0.0
2084.5,verylow,CO2 FFI,1234,-3.711814283
2084.5,verylow,CO2 AFOLU,1234,-1.288185717
2084.5,verylow-overshoot,CO2 FFI,1234,-15.626099997285715
2084.5,verylow-overshoot,CO2 AFOLU,1234,-1.288185717
2085.5,high-extension,CO2 FFI,1234,67.99801903
2085.5,high-extension,CO2 AFOLU,1234,2.961227435
2085.5,high-overshoot,CO2 FFI,1234,67.99801903
2085.5,high-overshoot,CO2 AFOLU,1234,2.961227435
2085.5,medium-extension,CO2 FFI,1234,47.2854292
2085.5,medium-extension,CO2 AFOLU,1234,-3.2854292
2085.5,medium-overshoot,CO2 FFI,1234,14.885429199999997
2085.5,medium-overshoot,CO2 AFOLU,1234,-3.2854292
2085.5,low,CO2 FFI,1234,-1.9249999999999998
2085.5,low,CO2 AFOLU,1234,0.0
2085.5,verylow,CO2 FFI,1234,-3.688451471
2085.5,verylow,CO2 AFOLU,1234,-1.311548529
2085.5,verylow-overshoot,CO2 FFI,1234,-16.059880042428574
2085.5,verylow-overshoot,CO2 AFOLU,1234,-1.311548529
2086.5,high-extension,CO2 FFI,1234,68.26541715
2086.5,high-extension,CO2 AFOLU,1234,2.929457334
2086.5,high-overshoot,CO2 FFI,1234,68.26541715
2086.5,high-overshoot,CO2 AFOLU,1234,2.929457334
2086.5,medium-extension,CO2 FFI,1234,47.386130315
2086.5,medium-extension,CO2 AFOLU,1234,-3.386130315
2086.5,medium-overshoot,CO2 FFI,1234,14.186130314999996
2086.5,medium-overshoot,CO2 AFOLU,1234,-3.386130315
2086.5,low,CO2 FFI,1234,-2.275
2086.5,low,CO2 AFOLU,1234,0.0
2086.5,verylow,CO2 FFI,1234,-3.665116303
2086.5,verylow,CO2 AFOLU,1234,-1.334883697
2086.5,verylow-overshoot,CO2 FFI,1234,-16.49368773157143
2086.5,verylow-overshoot,CO2 AFOLU,1234,-1.334883697
2087.5,high-extension,CO2 FFI,1234,68.52586986
2087.5,high-extension,CO2 AFOLU,1234,2.897687233
2087.5,high-overshoot,CO2 FFI,1234,68.52586986
2087.5,high-overshoot,CO2 AFOLU,1234,2.897687233
2087.5,medium-extension,CO2 FFI,1234,47.48683143
2087.5,medium-extension,CO2 AFOLU,1234,-3.48683143
2087.5,medium-overshoot,CO2 FFI,1234,13.48683143
2087.5,medium-overshoot,CO2 AFOLU,1234,-3.48683143
2087.5,low,CO2 FFI,1234,-2.625
2087.5,low,CO2 AFOLU,1234,0.0
2087.5,verylow,CO2 FFI,1234,-3.641781136
2087.5,verylow,CO2 AFOLU,1234,-1.358218864
2087.5,verylow-overshoot,CO2 FFI,1234,-16.927495421714283
2087.5,verylow-overshoot,CO2 AFOLU,1234,-1.358218864
2088.5,high-extension,CO2 FFI,1234,68.77937716
2088.5,high-extension,CO2 AFOLU,1234,2.865917132
2088.5,high-overshoot,CO2 FFI,1234,68.77937716
2088.5,high-overshoot,CO2 AFOLU,1234,2.865917132
2088.5,medium-extension,CO2 FFI,1234,47.587532545
2088.5,medium-extension,CO2 AFOLU,1234,-3.587532545
2088.5,medium-overshoot,CO2 FFI,1234,12.787532545
2088.5,medium-overshoot,CO2 AFOLU,1234,-3.587532545
2088.5,low,CO2 FFI,1234,-2.9749999999999996
2088.5,low,CO2 AFOLU,1234,0.0
2088.5,verylow,CO2 FFI,1234,-3.618445968
2088.5,verylow,CO2 AFOLU,1234,-1.381554032
2088.5,verylow-overshoot,CO2 FFI,1234,-17.36130311085714
2088.5,verylow-overshoot,CO2 AFOLU,1234,-1.381554032
